"","q_n","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS","GDP_real"
"1",85,2007-01-01,-0.131016929069448,-0.0221608084959511,0.185488766610228,0.00340142713841542,-0.0413922525712384,0.220578953662027,0.34100318259987,-0.0703987418586483,-0.127989347543191,0.047641059074655,0.234338335635471,0.0286233383727255,0.313068016227031
"2",85,2007-01-02,-0.130345847498434,0.0148430937702449,0.187374193260678,-0.00386389805532255,-0.0316863960988803,0.225807930599953,0.345552195891899,-0.0733326407017572,-0.133993599574611,0.0437354792244378,0.232497499863881,0.0288491141819183,0.313068016227031
"3",85,2007-01-03,-0.134015774760293,0.00700491852292416,0.190043689961373,-0.0042084799585576,-0.0373241755160029,0.235876910801423,0.34197677116423,-0.0765570985669264,-0.13298268651995,0.042755348985029,0.234198806903699,0.0281491323053973,0.313068016227031
"4",85,2007-01-04,-0.133530255278524,-0.00243320749817963,0.189351258710984,0.0040345401470549,-0.0125997861265887,0.245266050399523,0.346819223062103,-0.0784818996349408,-0.135505602278362,0.0438961361115524,0.234695622330492,0.0285766655272883,0.313068016227031
"5",85,2007-01-05,-0.137132963449015,-0.012799118187857,0.191900808443821,-0.0169580118867487,-0.00014085136327857,0.247983584533876,0.346482910351305,-0.0829284809575874,-0.132407508823266,0.0427258074782539,0.233336229481555,0.0273116151635067,0.313068016227031
"6",85,2007-01-06,-0.137132963449015,-0.0137500381766935,0.191900808443821,-0.0169580118867487,-0.00014085136327857,0.247983584533876,0.346482910351305,-0.0829284809575874,-0.132407508823266,0.0427258074782539,0.233336229481555,0.0291163863052264,0.313068016227031
"7",85,2007-01-07,-0.137132963449015,-0.0124036379760478,0.191900808443821,-0.0169580118867487,-0.00014085136327857,0.247983584533876,0.346482910351305,-0.0829284809575874,-0.132407508823266,0.0427258074782539,0.233336229481555,0.0260345022236166,0.313068016227031
"8",85,2007-01-08,-0.139511221467478,-0.00698337707888459,0.189648283538689,-0.0171052825064456,-0.00360747949250856,0.243337666197479,0.345798369717513,-0.0815787341768441,-0.134114368835771,0.0398257271808831,0.23017634106507,0.0230339107493129,0.313068016227031
"9",85,2007-01-09,-0.136068826159014,0.00025810642930065,0.19106044543503,-0.0128444486642679,0.00946143788852111,0.239420795627937,0.340320765822338,-0.085685657973503,-0.141504012385941,0.0406094391894705,0.232881013729136,0.0209696339081307,0.313068016227031
"10",85,2007-01-10,-0.141095553332375,-0.00013637021125979,0.187706036559117,-0.0127593762891784,0.0163779230245336,0.239925683321942,0.340845312267219,-0.0866584271882687,-0.139773833901545,0.0386130920405314,0.236310700287013,0.0203911673052484,0.313068016227031
"11",85,2007-01-11,-0.142883167080004,0.00316408326323427,0.189443265409365,0.00169218707900735,0.0326363812124704,0.234551016182464,0.345114045196937,-0.0922859890625887,-0.140064418447888,0.0356582163676045,0.236009033502113,0.0204893127078072,0.313068016227031
"12",85,2007-01-12,-0.149362487059206,-0.0127389886946371,0.189719528374129,0.0028317446282861,0.0417761076699057,0.238787187347038,0.348856089534747,-0.0940721243841871,-0.140908562990717,0.0351668859588887,0.23484965758615,0.0137190156914799,0.313068016227031
"13",85,2007-01-13,-0.149362487059206,-0.0142318396993839,0.189719528374129,0.0028317446282861,0.0417761076699057,0.238787187347038,0.348856089534747,-0.0940721243841871,-0.140908562990717,0.0351668859588887,0.23484965758615,0.011592779278131,0.313068016227031
"14",85,2007-01-14,-0.149362487059206,-0.012034922799046,0.189719528374129,0.0028317446282861,0.0417761076699057,0.238787187347038,0.348856089534747,-0.0940721243841871,-0.140908562990717,0.0351668859588887,0.23484965758615,0.0107240143962954,0.313068016227031
"15",85,2007-01-15,-0.143073373249901,-0.0133879740918437,0.185754607714926,0.00648737315107743,0.0503750479908052,0.237882063386099,0.345603717951402,-0.0974093391128683,-0.140307592666484,0.0332378706972118,0.236489811467035,0.00830918607748576,0.313068016227031
"16",85,2007-01-16,-0.144421549424699,0.00390041844803349,0.187610679938469,0.00382586154471598,0.0530831505605804,0.237506092539504,0.342632186377119,-0.094472638693393,-0.147567766623004,0.0318502432924621,0.236128913235615,0.00702907837134181,0.313068016227031
"17",85,2007-01-17,-0.14780722634331,-0.00403307202312274,0.191855046406264,-0.00203446737919321,0.0511872248038358,0.236297465901966,0.344944334004549,-0.098269925879741,-0.15250532129912,0.0284728810901349,0.237075684328822,0.0039596670209292,0.313068016227031
"18",85,2007-01-18,-0.154465487321273,-0.0104326249343125,0.194436914457311,-0.0235792147643413,0.0368763530919871,0.235075509075927,0.34649780580089,-0.100311756080583,-0.148123430092795,0.0262051557010246,0.239917465024791,-0.00211103821882253,0.313068016227031
"19",85,2007-01-19,-0.15686563617666,-0.00462169189989456,0.191032027679271,-0.0157533258761497,0.0327648758692617,0.23712842208004,0.346513985409378,-0.101936083005285,-0.146968202111235,0.0272449380795177,0.240530938300046,-0.00386208137180888,0.313068016227031
"20",85,2007-01-20,-0.15686563617666,-0.00415601285874678,0.191032027679271,-0.0157533258761497,0.0327648758692617,0.23712842208004,0.346513985409378,-0.101936083005285,-0.146968202111235,0.0272449380795177,0.240530938300046,-0.00792958863856819,0.313068016227031
"21",85,2007-01-21,-0.15686563617666,-0.0050047826952222,0.191032027679271,-0.0157533258761497,0.0327648758692617,0.23712842208004,0.346513985409378,-0.101936083005285,-0.146968202111235,0.0272449380795177,0.240530938300046,-0.00913164380118725,0.313068016227031
"22",85,2007-01-22,-0.159701530638759,-0.00759933975815406,0.200077327357707,-0.0228504030906663,0.0212771423282158,0.240914380829754,0.350142291575634,-0.0973627533859371,-0.150359745298628,0.0243195155263489,0.24277565794746,-0.0120343446533877,0.313068016227031
"23",85,2007-01-23,-0.156487113475599,-0.00294244861210155,0.197517436981931,-0.0121924763246188,0.0199247284898647,0.233803621669259,0.350002886426311,-0.105858068303561,-0.149205056363931,0.0228524069179059,0.242503270196617,-0.0128105432897332,0.313068016227031
"24",85,2007-01-24,-0.157866894587986,-0.00077120677828916,0.18941432031335,-0.00565654733826559,0.0281971897651557,0.234203148946461,0.349521992794421,-0.101500036663563,-0.154710086833385,0.0218582719691351,0.245299708057079,-0.0166443916887573,0.313068016227031
"25",85,2007-01-25,-0.158839855207021,0.0102729410134575,0.200028618720653,-0.00847433746360461,0.032013283845472,0.238421495503884,0.353334105101687,-0.102870720531197,-0.15474460549213,0.0159570883496674,0.241765586598805,-0.0209925972152476,0.313068016227031
"26",85,2007-01-26,-0.15768472623484,-0.00378246872596376,0.203550859630877,0.00615710751531098,0.0293586777996067,0.24144575147091,0.351873697500299,-0.100379524983506,-0.155623235621956,0.0190415309574448,0.242940896320003,-0.0243827206772067,0.313068016227031
"27",85,2007-01-27,-0.15768472623484,-0.00476975324508444,0.203550859630877,0.00615710751531098,0.0293586777996067,0.24144575147091,0.351873697500299,-0.100379524983506,-0.155623235621956,0.0190415309574448,0.242940896320003,-0.0222629358781137,0.313068016227031
"28",85,2007-01-28,-0.15768472623484,-0.00336370730924255,0.203550859630877,0.00615710751531098,0.0293586777996067,0.24144575147091,0.351873697500299,-0.100379524983506,-0.155623235621956,0.0190415309574448,0.242940896320003,-0.0259242262211221,0.313068016227031
"29",85,2007-01-29,-0.16417600781213,-0.0049347278156905,0.201261570637944,0.0162686550812627,0.0190652074861554,0.243008394077925,0.352362875659799,-0.10092096682418,-0.157845916290065,0.0159369805981804,0.244723379583245,-0.0292367641648197,0.313068016227031
"30",85,2007-01-30,-0.16281405226593,-0.0124229850108818,0.19913194576475,0.0159245320636144,0.0137037980099373,0.246718876506729,0.351257170490814,-0.102835706840224,-0.157808312937145,0.0165518069953041,0.244380107172614,-0.0297462399048383,0.313068016227031
"31",85,2007-01-31,-0.170292603169365,0.0144341110284018,0.192211607207502,0.00578438232886386,0.0132463001582181,0.249760547716208,0.354742668162641,-0.102320788184016,-0.161187020879964,0.0158822455942094,0.245814768064689,-0.0292442245090776,0.313068016227031
"32",85,2007-02-01,-0.173401900582156,0.00343680968689721,0.186400642091589,0.0125672565316493,0.0231288970343091,0.245435013977648,0.352468855494742,-0.103267245818419,-0.167970449581194,0.0136893017522883,0.244477878161349,-0.0304402250941238,0.313068016227031
"33",85,2007-02-02,-0.174516888925949,-0.0108006976876718,0.18784872029786,0.014467988838014,0.0135262837155318,0.250150484957406,0.353816173581892,-0.104642467198691,-0.162020337626619,0.014084574375639,0.243658365052774,-0.0311825693053214,0.313068016227031
"34",85,2007-02-03,-0.174516888925949,-0.0115267967886432,0.18784872029786,0.014467988838014,0.0135262837155318,0.250150484957406,0.353816173581892,-0.104642467198691,-0.162020337626619,0.014084574375639,0.243658365052774,-0.0328228339154844,0.313068016227031
"35",85,2007-02-04,-0.174516888925949,-0.00924982405685687,0.18784872029786,0.014467988838014,0.0135262837155318,0.250150484957406,0.353816173581892,-0.104642467198691,-0.162020337626619,0.014084574375639,0.243658365052774,-0.0316938021065778,0.313068016227031
"36",85,2007-02-05,-0.17316210444411,-0.0092571109764213,0.192882331704865,0.00731161208366266,0.0117100370324506,0.249867824740884,0.355684737042318,-0.102899279114883,-0.167031122796142,0.0101469139135872,0.246318763329776,-0.0318911125016648,0.313068016227031
"37",85,2007-02-06,-0.173835226149125,-0.0115719762553663,0.191044898909682,0.015645637515227,0.00278988506408964,0.248664384915734,0.354156890554834,-0.105426623565265,-0.165255910658671,0.0096367825570276,0.246324476541784,-0.035760342948661,0.313068016227031
"38",85,2007-02-07,-0.169607824601987,-0.0178222182689136,0.194271246075873,0.0192868653450816,0.00227457344328971,0.24773641532697,0.356069823794882,-0.101984193142815,-0.171987923348493,0.00918512024110285,0.246291559525212,-0.0333074514289962,0.313068016227031
"39",85,2007-02-08,-0.173026028569905,-0.0133773112243837,0.194473190626202,0.0246653244832554,0.0117658536251364,0.250343105806288,0.355217195947664,-0.0999828985095483,-0.16582372636485,0.00496339467312623,0.244884724909359,-0.0297879654506539,0.313068016227031
"40",85,2007-02-09,-0.174392152526649,-0.0105805907169222,0.207022253673784,0.0162003431099666,0.00623405903535446,0.255202498862936,0.355293340246398,-0.101099065853937,-0.172245018719041,0.00988365863771179,0.247765674858247,-0.0287332657709642,0.313068016227031
"41",85,2007-02-10,-0.174392152526649,-0.00895542824736273,0.207022253673784,0.0162003431099666,0.00623405903535446,0.255202498862936,0.355293340246398,-0.101099065853937,-0.172245018719041,0.00988365863771179,0.247765674858247,-0.0298284946086815,0.313068016227031
"42",85,2007-02-11,-0.174392152526649,-0.0101341999617362,0.207022253673784,0.0162003431099666,0.00623405903535446,0.255202498862936,0.355293340246398,-0.101099065853937,-0.172245018719041,0.00988365863771179,0.247765674858247,-0.0310736944624512,0.313068016227031
"43",85,2007-02-12,-0.174066316809211,-0.00183692810205931,0.207064718726198,0.0191245564036225,0.0004096958882295,0.251383464892549,0.351246034271188,-0.10138136418681,-0.171486501196179,0.00607392357586534,0.245266415030775,-0.0274531328896999,0.313068016227031
"44",85,2007-02-13,-0.17709814722657,-0.00698059301621753,0.199702628518798,0.0162352069131492,-0.0100965034324978,0.251089354602726,0.352961263370358,-0.0967769423321663,-0.175577235257997,0.0030252467115659,0.246365193650572,-0.0259463113892129,0.313068016227031
"45",85,2007-02-14,-0.179563919714357,-0.00413465966435604,0.191238502195314,0.00625856192015637,-4.04123590373451e-05,0.256966260756884,0.353143420137066,-0.098037351694451,-0.169429398847706,0.0068436593415111,0.247475791104697,-0.0251859803794645,0.313068016227031
"46",85,2007-02-15,-0.180254394315823,0.00019980879229433,0.194975142386279,0.00997406692035933,0.0119862207248666,0.261473002435568,0.356571554965186,-0.0946303134754416,-0.170665782548645,0.00316300942765402,0.248035620429828,-0.024047533091083,0.313068016227031
